date,open,high,low,close,volume
2025-01-27,248.19,250.53,244.56,244.56,171026
2025-02-05,247.56,249.56,238.61,239.68,240481
2025-02-06,238.56,241.05,236.76,240.66,248961
2025-02-07,244.56,250.12,239.18,248.84,344413
2025-02-10,248.84,249.03,242.74,246.01,229267
2025-02-11,248.0,248.06,238.62,239.36,247920
2025-02-12,237.57,243.56,234.64,242.86,273822
2025-02-13,243.55,251.55,242.66,248.95,375350
2025-02-14,249.09,260.56,249.09,257.27,387800
2025-02-17,262.46,262.46,253.58,256.96,241830
2025-02-18,260.52,263.06,256.56,258.33,238458
2025-02-19,256.13,263.56,256.11,261.11,204455
2025-02-20,260.36,260.36,254.56,257.76,195890
2025-02-21,256.14,264.44,255.34,263.11,309519
2025-02-24,260.57,262.26,255.72,259.06,277538
2025-02-25,255.04,261.56,252.07,257.04,232094
2025-02-26,259.01,260.44,254.74,256.18,211731
2025-02-27,257.83,259.26,255.23,257.56,231851
2025-02-28,257.16,258.87,251.17,251.86,222655
2025-03-03,252.56,266.86,249.8,261.09,387364
2025-03-04,257.56,258.56,250.29,250.56,268365
2025-03-05,250.56,251.45,246.06,248.55,208696
2025-03-06,249.81,253.09,248.56,251.87,250273
2025-03-07,250.52,251.14,246.24,248.32,222871
2025-03-10,249.36,249.42,241.17,244.06,286751
2025-03-11,240.63,243.06,240.61,242.76,171351
2025-03-12,243.57,244.18,239.05,242.06,199147
2025-03-13,241.56,246.76,240.56,240.78,168852
2025-03-14,240.56,252.41,240.21,249.56,351089
2025-03-17,250.66,253.03,243.3,243.56,335155
2025-03-18,245.56,248.34,243.06,244.56,225767
2025-03-19,244.76,254.53,244.34,252.95,369541
2025-03-20,252.95,254.06,248.58,249.71,144247
2025-03-21,250.24,252.09,243.23,243.56,194320
2025-03-24,245.26,246.54,243.84,245.72,167302
2025-03-25,245.27,247.56,242.85,247.04,127858
2025-03-26,246.96,250.26,244.26,244.48,129046
2025-03-27,243.75,250.36,241.81,246.44,141792
2025-03-28,243.67,246.44,243.36,244.36,112421
2025-03-31,243.62,245.54,239.68,240.5,194634
2025-04-01,240.5,242.06,236.14,236.62,194162
2025-04-02,237.76,240.02,235.12,236.7,137321
2025-04-03,232.56,235.26,230.11,230.64,232816
2025-04-07,213.65,217.56,196.67,202.78,723646
2025-04-08,207.51,212.56,203.96,206.61,476594
2025-04-09,200.48,206.31,197.65,198.95,536023
2025-04-10,208.56,210.35,203.02,205.54,372741
2025-04-11,203.56,213.11,202.26,211.56,302991
2025-04-14,214.71,215.56,210.24,211.56,206965
2025-04-15,213.56,218.01,212.68,215.71,266865
2025-04-16,214.56,214.74,209.11,212.45,216551
2025-04-17,210.56,214.89,209.78,213.56,157377
2025-04-18,212.77,214.06,211.22,213.02,115128
2025-04-21,213.02,222.56,211.74,218.92,220082
2025-04-22,222.09,223.25,219.29,222.78,169354
2025-04-23,227.09,230.84,225.09,225.44,191980
2025-04-24,226.59,230.75,224.34,228.96,181554
2025-04-25,229.29,230.01,227.18,228.69,127620
2025-04-28,230.34,230.35,225.29,226.94,143124
2025-04-29,226.09,226.89,222.81,224.12,167424
2025-04-30,225.14,226.47,223.59,223.59,156328
2025-05-06,226.0,228.39,223.29,223.72,196877
2025-05-07,228.54,232.97,228.17,230.7,312810
2025-05-08,231.58,240.77,230.07,236.66,312856
2025-05-09,238.16,241.86,236.74,240.36,236933
2025-05-12,247.09,250.08,245.09,249.09,302315
2025-05-13,254.09,254.09,247.11,250.86,204806
2025-05-14,250.86,256.55,248.1,254.69,231463
2025-05-15,254.71,254.96,251.69,252.27,141119
2025-05-16,251.23,253.82,249.82,251.45,189001
2025-05-19,252.59,252.63,249.36,252.09,169740
2025-05-20,256.53,257.59,247.29,255.09,346424
2025-05-21,259.08,272.08,257.89,266.17,565245
2025-05-22,269.89,270.03,260.36,262.46,276081
2025-05-23,263.1,266.09,259.04,259.08,230004
2025-05-26,257.09,258.47,244.99,247.99,330122
2025-05-27,247.98,249.3,244.48,246.08,176680
2025-05-28,247.7,250.36,245.41,245.69,154563
2025-05-29,245.09,246.07,241.09,243.94,217883
2025-05-30,242.99,244.74,239.56,242.09,204337
2025-06-03,244.09,245.99,242.53,243.24,158412
2025-06-04,244.59,245.69,242.79,243.14,130402
2025-06-05,243.45,244.53,240.36,243.59,135259
2025-06-06,244.09,245.42,240.59,240.97,165515
2025-06-09,240.97,242.97,237.59,237.67,185498
2025-06-10,237.09,238.95,234.31,235.23,139325
2025-06-11,238.18,244.53,236.89,242.59,279934
2025-06-12,244.09,244.59,240.86,241.9,175696
2025-06-13,240.19,242.5,238.46,240.29,174032
2025-06-16,240.09,240.79,237.89,238.75,122176
2025-06-17,239.05,240.52,237.31,238.35,97650
2025-06-18,239.07,241.67,237.66,237.66,104606
2025-06-19,237.39,238.25,233.69,234.19,147985
2025-06-20,233.15,235.21,231.59,232.35,136883
2025-06-23,231.39,232.69,230.12,231.7,127099
2025-06-24,232.67,240.17,232.67,238.01,235011
2025-06-25,238.59,247.97,238.09,246.99,315377
2025-06-26,247.97,248.38,244.45,244.88,199145
2025-06-27,248.59,249.54,242.2,243.08,236201
2025-06-30,243.59,245.59,241.79,244.31,176234
2025-07-01,244.59,244.83,241.97,243.59,95323
2025-07-02,243.59,244.1,241.28,242.54,115714
2025-07-03,243.56,255.3,242.68,254.68,338037
2025-07-04,257.1,262.07,253.07,257.89,272060
2025-07-07,257.89,260.97,250.97,252.98,174665
2025-07-08,252.79,257.99,251.91,255.4,155923
2025-07-09,254.29,266.55,254.19,262.89,293884
2025-07-10,267.08,267.08,260.59,264.09,242393
2025-07-11,263.59,266.09,262.19,263.59,213282
2025-07-14,263.09,263.41,258.19,260.59,149789
2025-07-15,260.59,264.59,258.09,259.84,169526
2025-07-16,260.59,260.79,255.13,256.49,156265
2025-07-17,257.46,259.84,256.45,257.59,145110
2025-07-18,260.79,264.54,257.89,263.29,221866
2025-07-21,269.09,274.09,265.64,271.75,324863
2025-07-22,272.09,282.09,271.27,278.75,333090
2025-07-23,280.25,282.84,278.68,279.11,200190
2025-07-24,281.09,281.29,275.0,277.29,223891
2025-07-25,277.29,277.29,273.84,274.89,134326
2025-07-28,275.11,281.18,273.39,278.39,238973
2025-07-29,278.79,284.09,278.77,283.91,233946
2025-07-30,284.29,284.29,268.45,269.18,415943
2025-07-31,272.89,274.07,256.71,256.71,447104
2025-08-01,256.89,258.69,254.84,255.16,252500
2025-08-04,255.09,260.09,253.79,258.57,237682
2025-08-05,259.59,261.09,255.59,257.79,219760
2025-08-06,257.31,258.99,255.32,257.09,153233
2025-08-07,257.09,258.58,254.29,255.14,165481
2025-08-08,256.09,258.25,254.1,255.57,174282
2025-08-11,255.57,258.24,254.59,255.75,213309
2025-08-12,255.59,257.27,249.81,255.34,222407
2025-08-13,256.86,267.09,256.6,265.69,394668
2025-08-14,268.98,274.09,266.57,271.98,371708
2025-08-15,270.47,274.39,268.19,272.76,241092
2025-08-18,272.76,277.57,270.11,275.09,285288
2025-08-19,275.09,276.09,268.31,269.89,244286
2025-08-20,270.59,273.08,265.14,272.29,233535
2025-08-21,272.36,274.89,271.09,272.09,182698
2025-08-22,272.02,282.44,271.69,280.27,264219
2025-08-25,283.09,286.97,279.87,283.37,312297
2025-08-26,280.11,284.08,278.67,282.59,230245
2025-08-27,282.09,282.63,271.28,271.39,382584
2025-08-28,269.15,272.08,265.81,270.5,304664
2025-08-29,271.4,309.75,271.04,299.27,780139
2025-09-01,299.59,299.99,292.39,297.09,429964
2025-09-02,297.12,304.19,292.12,295.96,371169
2025-09-03,296.59,304.74,296.12,302.09,508975
2025-09-04,306.56,316.42,293.72,297.12,657548
2025-09-05,292.99,318.2,292.91,318.2,708198
2025-09-08,327.09,330.74,316.59,318.46,588346
2025-09-09,315.89,327.67,310.25,313.09,434024
2025-09-10,311.08,315.09,306.09,309.13,367527
2025-09-11,308.64,316.07,302.13,315.64,380345
2025-09-12,318.99,322.99,315.29,318.09,338713
2025-09-15,339.1,364.61,337.11,347.79,718410
2025-09-16,349.2,352.09,341.59,346.51,377445
2025-09-17,349.89,374.97,347.09,370.19,543771
2025-09-18,367.68,373.09,353.89,359.98,518897
2025-09-19,358.09,368.8,354.81,361.58,339149
2025-09-22,363.59,365.81,355.87,363.14,285278
2025-09-23,361.09,370.05,353.09,361.24,348493
2025-09-24,364.09,373.09,359.15,373.02,383145
2025-09-25,369.69,395.68,369.56,385.94,466393
2025-09-26,385.11,393.08,373.09,373.49,362633
2025-09-29,379.43,392.98,379.1,390.46,389647
2025-09-30,389.09,401.97,389.09,395.09,330313
2025-10-09,393.07,417.45,392.83,402.98,412088
2025-10-10,394.09,396.89,372.1,375.04,533118
2025-10-13,355.95,377.69,355.95,367.59,471510
2025-10-14,374.09,378.89,348.86,351.09,496399
2025-10-15,351.59,362.8,347.85,362.39,369934
2025-10-16,360.59,366.99,357.59,361.59,276295
2025-10-17,360.59,368.09,350.08,351.23,319058
2025-10-20,358.09,361.98,352.62,359.59,284324
2025-10-21,366.09,374.44,356.19,368.99,446329
2025-10-22,368.99,371.97,361.29,365.95,219459
2025-10-23,366.89,371.89,362.09,369.54,239981
2025-10-24,373.06,380.89,371.09,378.86,320416
2025-10-27,386.09,386.09,369.66,379.27,404510
2025-10-28,379.25,386.89,376.11,379.57,287083
2025-10-29,379.09,393.13,377.79,393.09,344740
2025-10-30,399.07,402.17,389.92,391.38,343061
2025-10-31,391.09,399.89,381.29,381.86,340484
2025-11-03,380.09,385.0,368.86,379.95,263682
2025-11-04,376.15,379.59,367.09,372.04,239391
2025-11-05,365.94,386.09,365.09,381.79,311425
2025-11-06,383.09,392.58,381.79,387.77,234475
2025-11-07,386.59,390.6,381.97,388.46,165549
2025-11-10,391.49,393.4,376.41,377.6,238960
2025-11-11,379.09,387.86,377.59,378.69,193032
2025-11-12,383.87,386.08,377.07,379.47,212998
2025-11-13,378.14,414.39,378.14,408.69,562654
2025-11-14,400.09,407.69,396.97,397.21,241721
2025-11-17,381.09,385.49,375.59,383.87,476855
2025-11-18,382.09,391.72,374.09,378.09,395658
2025-11-19,378.59,391.53,378.05,384.19,292667
2025-11-20,387.99,388.09,370.1,372.48,336743
2025-11-21,368.09,376.09,363.09,363.09,316313
2025-11-24,366.89,367.99,360.27,363.64,228458
2025-11-25,368.09,372.75,363.68,365.45,206332
2025-11-26,368.59,368.59,363.16,365.91,189107
2025-11-27,366.09,371.97,363.09,364.29,222003
2025-11-28,363.59,368.57,359.25,366.29,203403
2025-12-01,367.85,376.06,367.12,376.06,267510
2025-12-02,376.59,378.07,370.49,373.17,163485
2025-12-03,373.18,376.46,368.09,369.17,139911
2025-12-04,372.28,376.69,368.24,376.44,191658
2025-12-05,380.29,382.4,375.09,382.18,232916
2025-12-08,383.52,388.47,378.59,385.59,216598
2025-12-09,384.59,385.35,379.09,380.68,186918
2025-12-10,378.14,381.09,370.35,375.47,194334
2025-12-11,377.99,391.95,376.47,382.08,282154
2025-12-12,385.09,386.48,378.59,384.89,240020
2025-12-15,384.59,388.06,378.3,378.59,182750
2025-12-16,379.09,382.17,371.12,371.5,191217
2025-12-17,369.54,377.59,368.15,376.51,222574
2025-12-18,372.66,374.04,363.1,365.09,296393
2025-12-19,367.17,370.77,363.89,367.09,175599
2025-12-22,369.09,371.08,361.19,364.93,254935
2025-12-23,365.09,373.59,364.69,371.19,236041
2025-12-24,371.17,371.17,365.09,368.69,210884
2025-12-25,367.3,367.3,362.21,366.1,203431
2025-12-26,366.05,371.09,363.19,367.52,257237
2025-12-29,367.09,367.52,361.09,362.4,241241
2025-12-30,360.19,364.09,359.65,362.29,190308
2025-12-31,362.88,365.09,360.24,360.35,160266
